time	rating	text	media
Fri Dec 09 06:17:20 +0000 2016	 13	This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d	http://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg
Thu Dec 08 23:53:08 +0000 2016	 12	This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop tha… https://t.co/IARUfU6khr	
Wed Dec 07 22:38:52 +0000 2016	 13	"Good afternoon class today we're going to learn what makes a good boy so good" 13/10 https://t.co/f1h2Fsalv9	http://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg
Wed Dec 07 19:09:37 +0000 2016	 13	Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G	
Wed Dec 07 16:53:43 +0000 2016	 11	This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h	http://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg
Mon Dec 05 17:31:15 +0000 2016	 12	This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18	http://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg
Sun Dec 04 00:30:29 +0000 2016	 12	This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9	http://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg
Fri Dec 02 17:27:25 +0000 2016	 12	This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ	http://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg
Fri Dec 02 00:02:45 +0000 2016	 13	HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10https://t.co/LEZ8jR5txd	
Wed Nov 30 18:16:08 +0000 2016	 13	This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq	http://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg
Wed Nov 30 01:31:12 +0000 2016	 12	This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt	http://pbs.twimg.com/media/CyeTku-WgAACd6I.jpg
Tue Nov 29 16:33:36 +0000 2016	 13	Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX	http://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg
Mon Nov 28 23:30:47 +0000 2016	 12	Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n	http://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg
Mon Nov 28 16:37:19 +0000 2016	 11	This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL	http://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg
Sun Nov 27 19:09:28 +0000 2016	 12	This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh	http://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg
Sat Nov 26 19:50:26 +0000 2016	 11	This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O	
Sat Nov 26 18:00:13 +0000 2016	 12	This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv	http://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg
Sat Nov 26 01:31:31 +0000 2016	 13	This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*… https://t.co/8Cbu9eKkfG	
Fri Nov 25 21:37:47 +0000 2016	 11	Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze	http://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg
Fri Nov 25 01:18:59 +0000 2016	 12	This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65	http://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg
Thu Nov 24 18:28:13 +0000 2016	 11	.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC	
Wed Nov 23 21:29:33 +0000 2016	 12	This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe	http://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg
Wed Nov 23 04:45:12 +0000 2016	 10	oh h*ck 10/10 https://t.co/bC69RrW559	http://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg
Tue Nov 22 20:58:07 +0000 2016	 13	This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey	http://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg
Tue Nov 22 17:28:25 +0000 2016	 12	This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's… https://t.co/A1hx5HKfQ6	
Tue Nov 22 00:32:18 +0000 2016	 11	@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets	
Mon Nov 21 17:23:47 +0000 2016	 12	Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG	http://pbs.twimg.com/media/CxzXOyAWgAgkvYe.jpg
Mon Nov 21 01:37:04 +0000 2016	 11	This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm	http://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg
Sun Nov 20 22:02:27 +0000 2016	 12	Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca	http://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg
Sun Nov 20 17:20:08 +0000 2016	 12	This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5	http://pbs.twimg.com/media/CxuM3ofWgAE72kK.jpg
Sun Nov 20 00:59:15 +0000 2016	 13	This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg	http://pbs.twimg.com/media/CxqsX8wXcAEnc3u.jpg
Sat Nov 19 16:49:49 +0000 2016	 11	Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I	http://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg
Fri Nov 18 23:35:32 +0000 2016	 13	This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1	http://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg
Thu Nov 17 17:04:16 +0000 2016	 11	This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf	http://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg
Thu Nov 17 01:35:54 +0000 2016	 11	This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm	http://pbs.twimg.com/media/CxbX_n3XUAAoi-X.jpg
Wed Nov 16 17:01:16 +0000 2016	 12	This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL	http://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg
Wed Nov 16 16:28:21 +0000 2016	 11	This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with… https://t.co/XzX91DfYVV	
Mon Nov 14 17:03:50 +0000 2016	 13	This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81	http://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg
Mon Nov 14 01:18:12 +0000 2016	 12	Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z	http://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg
Sat Nov 12 21:02:38 +0000 2016	 12	This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB	http://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg
Sat Nov 12 00:36:46 +0000 2016	 12	This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi	http://pbs.twimg.com/media/CxBafirWgAAV8o4.jpg
Fri Nov 11 19:55:50 +0000 2016	 11	@JODYHiGHROLLER it may be an 11/10 but what do I know 😉	
Fri Nov 11 00:03:42 +0000 2016	 12	This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06	http://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg
Thu Nov 10 17:02:03 +0000 2016	 11	Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI	http://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg
Wed Nov 09 22:49:15 +0000 2016	 12	Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV	http://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg
Wed Nov 09 16:22:22 +0000 2016	 12	This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10… https://t.co/CE3SrCv6L3	
Wed Nov 09 00:37:46 +0000 2016	 11	This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt	http://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg
Tue Nov 08 23:01:49 +0000 2016	 13	#ImWithThor 13/10https://t.co/a18mzkhTf6	
Tue Nov 08 22:25:27 +0000 2016	 11	I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN	http://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg
Tue Nov 08 20:00:55 +0000 2016	 12	This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm	http://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg
Tue Nov 08 16:47:50 +0000 2016	 13	This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL	http://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg
Mon Nov 07 03:14:10 +0000 2016	 13	Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz	http://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg
Sun Nov 06 22:59:35 +0000 2016	 12	This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ	http://pbs.twimg.com/media/CwnUUGRXcAAiW8v.jpg
Sun Nov 06 01:33:58 +0000 2016	 11	This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E	http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg
Sat Nov 05 15:37:24 +0000 2016	 12	This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH	http://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg
Fri Nov 04 00:15:59 +0000 2016	 12	This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*… https://t.co/yF6kcAT3gx	
Thu Nov 03 15:51:10 +0000 2016	 14	This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 her… https://t.co/6vnu1aYjbU	
Wed Nov 02 23:45:19 +0000 2016	 12	This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR	http://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg
Wed Nov 02 16:00:06 +0000 2016	 13	This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5	http://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg
Tue Nov 01 23:53:02 +0000 2016	 12	This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv	http://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg
Tue Nov 01 17:12:16 +0000 2016	 12	This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN	http://pbs.twimg.com/media/CwMU34bWgAApS5E.jpg
Tue Nov 01 03:00:09 +0000 2016	 13	This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3	http://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg
Tue Nov 01 02:00:14 +0000 2016	 12	Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational… https://t.co/NA1VR1PkjD	
Tue Nov 01 01:00:05 +0000 2016	 12	Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0	http://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg
Tue Nov 01 00:00:38 +0000 2016	 13	This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt	http://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg
Mon Oct 31 22:00:04 +0000 2016	 10	This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8	http://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg
Mon Oct 31 21:00:23 +0000 2016	 12	Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY	http://pbs.twimg.com/media/CwH_fobWEAAfJf8.jpg
Mon Oct 31 20:00:05 +0000 2016	 11	This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q	http://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg
Mon Oct 31 19:00:10 +0000 2016	 12	This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily… https://t.co/cXDCGTiL1x	
Mon Oct 31 18:00:14 +0000 2016	 11	This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf	http://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg
Mon Oct 31 17:00:11 +0000 2016	 13	Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT	http://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg
Mon Oct 31 02:17:31 +0000 2016	 13	Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq	http://pbs.twimg.com/media/CwD-eCFWEAAAJox.jpg
Mon Oct 31 00:20:11 +0000 2016	 12	This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz	http://pbs.twimg.com/media/CwDjoH1WYAEWRle.jpg
Sun Oct 30 17:02:53 +0000 2016	 12	This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL	http://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg
Sat Oct 29 15:55:58 +0000 2016	 12	Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8	http://pbs.twimg.com/media/Cv8moW_WEAAD_Xg.jpg
Thu Oct 27 22:53:48 +0000 2016	 14	Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3	
Thu Oct 27 16:06:04 +0000 2016	 13	When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh	http://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg
Wed Oct 26 22:31:36 +0000 2016	 12	Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t… https://t.co/zoWrqNMHrl	
Wed Oct 26 16:14:55 +0000 2016	 12	This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK	http://pbs.twimg.com/media/CvtONV2WcAE1Ex4.jpg
Tue Oct 25 18:44:32 +0000 2016	 12	This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr	http://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg
Tue Oct 25 16:00:09 +0000 2016	 12	This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI	http://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg
Mon Oct 24 23:37:28 +0000 2016	 12	This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7	http://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg
Mon Oct 24 15:53:19 +0000 2016	 11	This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4	http://pbs.twimg.com/media/Cvi2FiIWAAAoDHc.jpg
Sun Oct 23 23:42:19 +0000 2016	 12	Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV	http://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg
Sun Oct 23 19:42:02 +0000 2016	 11	This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7	http://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg
Sun Oct 23 00:27:05 +0000 2016	 12	This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v	http://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg
Sat Oct 22 18:57:48 +0000 2016	 13	This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H	
Sat Oct 22 00:45:17 +0000 2016	 13	This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI	http://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg
Fri Oct 21 22:48:24 +0000 2016	 12	This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx	http://pbs.twimg.com/media/CvU4UZpWAAEOxbQ.jpg
Fri Oct 21 18:16:44 +0000 2016	 12	This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq	http://pbs.twimg.com/media/CvT6IV3WgAA4Dht.jpg
Fri Oct 21 03:56:25 +0000 2016	 13	HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10https://t.co/G2ms0A5jWM	
Fri Oct 21 00:53:56 +0000 2016	 10	This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS	http://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg
Thu Oct 20 16:15:26 +0000 2016	 12	This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN	http://pbs.twimg.com/media/CvOUw8xWIAA6B2G.jpg
Thu Oct 20 01:03:11 +0000 2016	 11	This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm	http://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg
Wed Oct 19 15:37:03 +0000 2016	 12	This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq	http://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg
Tue Oct 18 16:11:17 +0000 2016	 11	This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S	http://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg
Tue Oct 18 00:41:57 +0000 2016	 13	Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc	http://pbs.twimg.com/media/CvAr88oWgAAGpGG.jpg
Mon Oct 17 22:51:57 +0000 2016	 13	This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc	http://pbs.twimg.com/media/CvASw6kWgAAYs2d.jpg
Mon Oct 17 15:31:05 +0000 2016	 12	Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ	http://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg
Mon Oct 17 00:20:47 +0000 2016	 11	This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc	http://pbs.twimg.com/media/Cu7dg2RWAAAGJXb.jpg
Sun Oct 16 18:11:26 +0000 2016	 13	This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp	http://pbs.twimg.com/media/Cu6I9vaWcAI6lYI.jpg
Sat Oct 15 21:01:17 +0000 2016	 11	This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3	http://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg
Sat Oct 15 16:01:13 +0000 2016	 10	This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp	http://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg
Fri Oct 14 16:13:10 +0000 2016	 12	This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj	http://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg
Thu Oct 13 23:23:56 +0000 2016	9.75	This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS	http://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg
Thu Oct 13 20:28:35 +0000 2016	 12	"Honestly Kathleen I just want more Ken Bone" 12/10 https://t.co/HmlEvAMP4r	http://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg
